user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference,cluster,pca_1,pca_2
5146,51,Female,Chile,University,Student,Cybersecurity,Beginner,Upskill,10,6,61.85,2.69,157.89,13,25.43,69,0.6,0.4,0.12,0.77,0.6062714285714286,Medium,Video,Night,0,0.45565690697819194,1.0304102532306432
5147,49,Male,Mexico,Master,Unemployed,Marketing,Advanced,Upskill,27,14,32.91,3.25,193.89,7,119.33,26,0.5185185185185185,0.4814814814814815,0.65,0.92,0.5013755555555556,Short,Text,Night,0,0.3268253991032449,-0.14592565742297123
5148,59,Male,Spain,University,Employed,Marketing,Advanced,Hobby,4,0,28.91,3.1,197.57,6,34.67,36,0.0,1.0,0.73,0.59,0.3323914285714285,Medium,Mixed,Morning,1,-2.899078156958189,0.347735423851876
5149,28,Other,Colombia,Intermediate,Student,AI,Advanced,Upskill,31,11,74.7,3.85,218.48,6,106.26,42,0.3548387096774194,0.6451612903225806,0.14,0.25,0.4124230414746543,Short,Video,Afternoon,1,-0.6180950458685178,-0.6020422200241984
5150,23,Male,Colombia,University,Employed,Cybersecurity,Beginner,Hobby,29,22,91.63,4.68,70.65,7,65.36,81,0.7586206896551724,0.2413793103448276,0.93,0.29,0.7468462068965518,Medium,Video,Morning,0,2.5772717760332506,1.3311405265900071
5151,58,Other,Mexico,University,Employed,Data Science,Intermediate,Hobby,16,7,74.52,4.55,51.59,4,39.59,67,0.4375,0.5625,0.62,0.53,0.4900042857142856,Medium,Text,Morning,1,-0.39595777264967097,0.2881208315231135
5152,18,Female,Spain,Master,Student,Data Science,Beginner,Career Change,40,1,21.95,3.85,225.69,11,9.55,77,0.025,0.975,0.7,0.34,0.4271142857142856,Long,Video,Night,1,-1.7823961533337922,0.3378905231103168
5153,26,Other,Colombia,Intermediate,Employed,Cybersecurity,Intermediate,Hobby,15,10,92.54,2.84,115.38,8,59.76,44,0.6666666666666666,0.3333333333333333,0.35,0.19,0.6265085714285714,Medium,Text,Night,0,0.9955607500334358,0.9923497618852768
5154,19,Male,Spain,Master,Unemployed,Data Science,Beginner,Upskill,22,3,11.54,4.33,235.35,2,30.68,50,0.1363636363636363,0.8636363636363636,0.24,0.21,0.1548462337662337,Short,Text,Night,1,-2.8282363498309215,-2.334917931135444
5155,61,Male,Mexico,Master,Employed,Data Science,Intermediate,Hobby,15,4,58.3,2.71,242.41,2,82.05,40,0.2666666666666666,0.7333333333333334,0.72,0.4,0.3834571428571428,Long,Text,Morning,1,-1.5365792473307482,-0.1358167407166168
5156,49,Female,Spain,Master,Student,AI,Beginner,Upskill,25,20,30.78,5.0,267.16,12,70.83,66,0.8,0.1999999999999999,0.54,0.21,0.666702857142857,Medium,Text,Morning,0,2.1959201481924056,0.6302468457402463
5157,39,Male,Mexico,Master,Unemployed,Data Science,Beginner,Career Change,26,18,94.45,4.5,70.2,4,103.45,52,0.6923076923076923,0.3076923076923077,0.54,0.6,0.5903065934065935,Long,Text,Afternoon,0,1.4123732079552302,0.16351107940735984
5158,41,Female,Mexico,Intermediate,Employed,Cybersecurity,Advanced,Upskill,27,10,89.41,4.26,41.01,13,10.34,35,0.3703703703703703,0.6296296296296297,0.73,0.1,0.7145025396825396,Long,Mixed,Night,0,0.6979466121456861,2.476960456513892
5159,55,Female,Spain,Master,Student,Data Science,Intermediate,Upskill,10,7,86.6,3.97,209.71,6,10.63,68,0.7,0.3,0.89,0.79,0.6897714285714286,Short,Text,Morning,0,1.2000551834914392,1.5810613224492642
5160,63,Male,Colombia,University,Student,AI,Beginner,Upskill,45,38,80.6,4.56,190.5,2,8.45,46,0.8444444444444444,0.1555555555555555,0.94,0.11,0.6453904761904762,Long,Video,Afternoon,0,3.3921737960580565,-0.6787976952667738
5161,55,Female,Spain,Intermediate,Unemployed,AI,Beginner,Upskill,8,3,27.34,3.38,68.98,1,5.99,7,0.375,0.625,0.97,0.92,0.3826085714285714,Long,Mixed,Morning,1,-1.3395107036881617,-0.41881593575599035
5162,63,Male,Argentina,University,Employed,Marketing,Advanced,Career Change,46,2,53.19,2.86,141.88,4,95.98,78,0.0434782608695652,0.9565217391304348,0.37,0.21,0.2791377639751552,Medium,Video,Night,1,-2.282673589361458,-1.1445026907872828
5163,55,Female,Argentina,University,Employed,Web Dev,Beginner,Career Change,30,27,77.94,3.68,146.52,5,109.72,81,0.9,0.0999999999999999,0.33,0.48,0.5990228571428572,Long,Mixed,Morning,0,2.5782400086059423,-0.6462472504435954
5164,32,Female,Spain,University,Unemployed,Cybersecurity,Intermediate,Upskill,27,8,10.06,4.9,56.47,13,85.79,69,0.2962962962962963,0.7037037037037037,0.02,0.9,0.3915803174603174,Medium,Mixed,Afternoon,1,-1.0803916424044389,-0.6089063379222378
5165,34,Female,Argentina,Basic,Student,Cybersecurity,Intermediate,Upskill,44,26,49.48,3.8,35.89,5,37.87,43,0.5909090909090909,0.409090909090909,0.26,0.93,0.4353755844155844,Short,Text,Afternoon,0,1.0897797487865217,-1.880068987346862
5166,19,Female,Chile,Master,Student,AI,Advanced,Hobby,1,0,27.12,2.66,168.51,6,26.14,36,0.0,1.0,0.55,0.36,0.2928114285714286,Short,Video,Night,1,-3.119145348778855,-0.024983157494975754
5167,63,Female,Chile,Intermediate,Student,Cybersecurity,Intermediate,Upskill,42,16,28.21,3.6,42.41,3,51.16,88,0.3809523809523809,0.6190476190476191,0.52,0.72,0.3389914285714285,Medium,Text,Night,1,-0.42048686103426064,-1.8895883937086335
5168,41,Female,Colombia,University,Employed,Web Dev,Advanced,Upskill,12,2,63.57,3.93,97.97,3,77.18,82,0.1666666666666666,0.8333333333333334,0.9,0.12,0.4214257142857143,Long,Mixed,Afternoon,1,-1.8010846964399392,0.6382194162631561
5169,43,Male,Spain,University,Employed,Data Science,Beginner,Upskill,27,19,83.62,3.66,195.85,2,102.39,4,0.7037037037037037,0.2962962962962963,0.25,0.75,0.471208253968254,Short,Text,Afternoon,0,0.9725882838086022,-1.1633325145402231
5170,29,Male,Argentina,Master,Student,Marketing,Advanced,Hobby,4,0,76.38,3.42,120.93,7,98.57,61,0.0,1.0,0.3,0.68,0.3627599999999999,Medium,Text,Afternoon,1,-2.842422437505367,0.6779470364836083
5171,47,Male,Spain,Master,Student,AI,Intermediate,Career Change,8,1,37.48,3.32,210.62,5,100.98,62,0.125,0.875,0.42,0.29,0.3036028571428571,Long,Text,Afternoon,1,-2.5826310885791397,-0.29886862940803355
5172,41,Female,Mexico,Basic,Employed,Web Dev,Beginner,Hobby,40,28,69.15,3.74,262.69,13,31.24,50,0.7,0.3,0.52,0.3,0.7308714285714286,Medium,Mixed,Morning,0,2.787623655701284,0.9111169055829235
5173,22,Other,Argentina,Intermediate,Unemployed,Marketing,Intermediate,Upskill,35,34,52.12,4.13,262.66,1,95.74,84,0.9714285714285714,0.0285714285714285,0.92,0.44,0.6010971428571429,Long,Mixed,Morning,0,3.2324236367062285,-1.151114514944375
5174,33,Male,Colombia,Intermediate,Employed,Cybersecurity,Intermediate,Upskill,38,13,10.32,2.72,287.18,6,81.9,84,0.3421052631578947,0.6578947368421053,0.61,0.65,0.3738430075187969,Medium,Video,Afternoon,1,-0.582363914443568,-1.3131701994882878
5175,47,Male,Colombia,University,Employed,Cybersecurity,Intermediate,Career Change,44,33,74.06,2.97,256.02,5,82.43,52,0.75,0.25,0.85,0.12,0.6502628571428571,Medium,Mixed,Afternoon,0,2.8488346329307936,-0.14002692586149385
5176,40,Other,Spain,Intermediate,Unemployed,Web Dev,Intermediate,Upskill,33,13,86.84,4.81,175.31,8,45.99,38,0.3939393939393939,0.6060606060606061,0.58,0.36,0.5792903896103896,Short,Text,Afternoon,0,0.38379127215059594,0.8049681248330214
5177,55,Female,Mexico,Master,Unemployed,Cybersecurity,Intermediate,Career Change,23,6,78.87,4.71,196.75,13,103.94,21,0.2608695652173913,0.7391304347826086,0.19,0.14,0.552572298136646,Medium,Text,Morning,1,-0.6503516086363336,1.4923869702507129
5178,36,Male,Colombia,Intermediate,Student,Cybersecurity,Intermediate,Upskill,27,6,89.27,4.53,65.61,2,57.67,4,0.2222222222222222,0.7777777777777778,0.07,0.56,0.3020638095238095,Long,Video,Afternoon,1,-1.7867011735744998,-1.2270379795681152
5179,22,Male,Argentina,Master,Student,Web Dev,Advanced,Hobby,27,26,45.69,3.09,44.6,9,32.31,53,0.9629629629629628,0.037037037037037,0.97,0.33,0.7671260317460317,Long,Mixed,Morning,0,3.467387634870628,0.9073163760403227
5180,51,Other,Chile,Basic,Student,Web Dev,Advanced,Career Change,46,26,26.35,3.95,290.12,4,21.27,70,0.5652173913043478,0.4347826086956522,0.26,0.47,0.35997950310559,Medium,Mixed,Night,0,0.7861290093852246,-2.5650896441388826
5181,27,Male,Chile,Basic,Unemployed,Marketing,Beginner,Hobby,38,23,77.17,2.61,26.76,11,19.38,64,0.6052631578947368,0.3947368421052631,0.47,0.56,0.6656332330827068,Long,Text,Afternoon,0,1.9404960096034392,0.5954050895493328
5182,51,Male,Mexico,Basic,Employed,AI,Intermediate,Upskill,38,15,75.69,4.41,75.07,7,48.58,72,0.3947368421052631,0.6052631578947368,0.03,0.39,0.4258010526315789,Short,Video,Night,1,-0.10598894696116913,-0.9393569243482267
5183,59,Male,Colombia,University,Employed,Web Dev,Beginner,Hobby,11,5,58.25,3.08,104.19,4,58.74,84,0.4545454545454545,0.5454545454545454,0.34,0.97,0.406577922077922,Medium,Text,Afternoon,1,-0.8953512268054673,-0.5645670360879594
5184,45,Male,Spain,University,Student,Web Dev,Advanced,Upskill,25,14,76.58,3.09,99.4,6,39.51,50,0.56,0.4399999999999999,0.4,0.43,0.5297314285714286,Long,Text,Night,0,0.6041572100323446,-0.05085094283127385
5185,43,Other,Spain,Basic,Student,AI,Intermediate,Hobby,11,0,47.97,2.78,105.68,12,22.98,21,0.0,1.0,0.29,0.53,0.4110828571428571,Long,Text,Morning,1,-2.4759639694981326,0.9706827429478466
5186,35,Female,Mexico,Master,Employed,Cybersecurity,Beginner,Hobby,38,16,94.67,2.58,81.77,8,95.72,32,0.4210526315789473,0.5789473684210527,0.25,0.61,0.5370843609022556,Long,Text,Afternoon,0,0.4408110607463931,0.13571853699000097
5187,54,Female,Chile,Master,Student,Marketing,Intermediate,Upskill,11,2,66.86,2.99,222.28,2,40.87,34,0.1818181818181818,0.8181818181818181,0.86,0.96,0.4031225974025974,Long,Text,Afternoon,1,-1.8773239941273288,0.27522404760127267
5188,48,Other,Spain,University,Unemployed,AI,Beginner,Career Change,33,15,30.9,2.72,294.03,1,36.7,60,0.4545454545454545,0.5454545454545454,0.81,0.13,0.3815922077922078,Short,Video,Morning,1,-0.14558480841072635,-1.4141627645532768
5189,64,Female,Colombia,Basic,Unemployed,Web Dev,Intermediate,Career Change,14,13,91.67,4.84,76.19,4,118.57,72,0.9285714285714286,0.0714285714285714,0.27,0.87,0.6016257142857143,Short,Text,Afternoon,0,1.7601422914034766,-0.016081407036095473
5190,48,Other,Spain,Master,Employed,Marketing,Intermediate,Career Change,42,10,46.86,2.91,214.85,9,96.36,58,0.238095238095238,0.7619047619047619,0.42,0.16,0.4420057142857143,Short,Text,Night,1,-0.6968163560024975,-0.15165636147576222
5191,62,Male,Colombia,Intermediate,Unemployed,Web Dev,Beginner,Upskill,30,27,66.53,4.94,224.1,1,71.55,28,0.9,0.0999999999999999,0.73,0.24,0.5704885714285716,Short,Video,Morning,0,2.4827881501676665,-0.8934936445813556
5192,30,Female,Mexico,University,Employed,Cybersecurity,Beginner,Hobby,6,5,25.28,4.08,97.97,10,12.72,60,0.8333333333333334,0.1666666666666666,0.08,0.59,0.5308457142857143,Short,Video,Afternoon,0,0.7536487529561715,-0.2723210246915654
5193,21,Other,Colombia,Master,Unemployed,Data Science,Intermediate,Career Change,21,14,96.98,3.26,81.76,8,84.97,8,0.6666666666666666,0.3333333333333333,0.59,0.65,0.6833885714285713,Short,Mixed,Afternoon,0,1.4787328751542632,1.3500141041664355
5194,54,Male,Mexico,Master,Student,Data Science,Beginner,Career Change,5,3,79.61,4.69,263.41,5,10.49,72,0.6,0.4,0.71,0.43,0.5883628571428571,Long,Text,Afternoon,0,0.19954981608631195,1.0994592955783609
5195,28,Other,Chile,University,Student,Web Dev,Advanced,Career Change,19,9,31.1,2.92,251.55,8,39.64,44,0.4736842105263157,0.5263157894736843,0.86,0.32,0.5477338345864662,Short,Mixed,Night,0,0.12338044305782309,0.6627129778784278
5196,60,Other,Chile,Master,Unemployed,Web Dev,Beginner,Hobby,2,0,20.63,4.87,25.57,4,112.7,88,0.0,1.0,0.82,0.71,0.2909742857142857,Long,Mixed,Morning,1,-3.1467807624844744,0.09999678291368126
5197,61,Other,Colombia,Master,Employed,Cybersecurity,Intermediate,Upskill,46,8,50.06,2.68,102.29,4,73.96,48,0.1739130434782608,0.8260869565217391,0.88,0.31,0.414008198757764,Long,Video,Afternoon,1,-1.0299363117058948,-0.3166343281240138
5198,55,Male,Mexico,Intermediate,Unemployed,Marketing,Beginner,Career Change,10,3,25.43,4.28,124.08,8,15.57,20,0.3,0.7,0.14,0.7,0.3402885714285714,Short,Video,Morning,1,-1.7369362730926647,-0.662615568548616
5199,51,Female,Chile,Master,Unemployed,Web Dev,Beginner,Upskill,4,3,98.13,2.85,98.18,2,91.57,75,0.75,0.25,0.18,0.52,0.5001171428571428,Short,Mixed,Afternoon,0,0.21039061516679639,-0.12232490782841447
5200,61,Other,Colombia,University,Student,Cybersecurity,Intermediate,Career Change,37,35,11.88,3.19,223.66,1,43.98,26,0.945945945945946,0.054054054054054,0.11,0.35,0.3509723552123552,Short,Mixed,Night,0,2.1379326690096687,-3.6595431596753056
5201,18,Other,Colombia,University,Employed,Web Dev,Intermediate,Hobby,12,7,11.34,2.82,222.7,4,62.0,10,0.5833333333333334,0.4166666666666666,0.45,0.93,0.3733942857142857,Short,Text,Morning,1,-0.5404686606834265,-1.3058117836071197
5202,26,Other,Mexico,Basic,Student,Marketing,Intermediate,Hobby,21,1,40.36,3.79,181.58,13,115.93,54,0.0476190476190476,0.9523809523809524,0.58,0.7,0.4895771428571429,Short,Text,Morning,1,-1.8367736592780122,1.4869327960642054
5203,61,Male,Mexico,Master,Student,Data Science,Advanced,Hobby,31,29,15.18,3.27,126.59,7,21.77,27,0.935483870967742,0.0645161290322581,0.76,0.87,0.6130051612903226,Short,Mixed,Afternoon,0,2.885373287350378,-0.7711697209878217
5204,60,Other,Chile,University,Employed,Data Science,Intermediate,Career Change,31,21,90.09,2.83,123.95,6,36.13,8,0.6774193548387096,0.3225806451612903,0.6,0.93,0.6319772350230415,Medium,Mixed,Night,0,1.785813684167059,0.3293890939224156
5205,34,Other,Argentina,University,Employed,AI,Beginner,Career Change,36,3,18.51,2.77,47.26,3,33.81,2,0.0833333333333333,0.9166666666666666,0.73,0.41,0.2723057142857142,Short,Text,Morning,1,-2.2977761821505016,-1.2110783108994
5206,20,Male,Argentina,Master,Student,AI,Advanced,Upskill,16,8,47.94,3.49,18.97,11,11.11,17,0.5,0.5,0.73,0.47,0.6275942857142858,Short,Mixed,Morning,0,0.44952592346557596,1.4593450527606315
5207,49,Female,Chile,Basic,Employed,Marketing,Advanced,Upskill,35,11,58.86,4.86,259.19,7,67.51,72,0.3142857142857143,0.6857142857142857,0.07,0.87,0.3760057142857143,Short,Video,Afternoon,1,-0.8128852582298061,-1.1132261577137301
5208,44,Other,Mexico,Master,Unemployed,Cybersecurity,Beginner,Upskill,28,24,30.08,3.12,126.57,7,92.89,55,0.8571428571428571,0.1428571428571429,0.45,0.26,0.5573028571428571,Short,Video,Afternoon,0,2.1003256366728027,-0.7856331784707303
5209,20,Female,Mexico,University,Unemployed,Cybersecurity,Advanced,Upskill,16,14,15.62,3.25,252.09,2,17.39,15,0.875,0.125,0.18,0.21,0.3725971428571428,Medium,Mixed,Morning,0,0.7809744723936756,-2.3403272412733345
5210,52,Other,Colombia,University,Employed,AI,Advanced,Career Change,41,38,89.3,3.68,267.12,2,78.83,86,0.926829268292683,0.073170731707317,0.05,0.24,0.5095059233449477,Long,Text,Morning,0,2.9615242663465002,-2.185770780909416
5211,50,Female,Colombia,Master,Student,Marketing,Beginner,Hobby,16,8,49.53,3.47,104.78,10,59.43,39,0.5,0.5,0.97,0.89,0.6573457142857143,Long,Mixed,Morning,0,0.5454474478480504,1.7789623621779527
5212,23,Female,Mexico,Master,Student,Web Dev,Intermediate,Career Change,40,25,70.09,3.5,273.81,5,109.86,33,0.625,0.375,0.55,0.65,0.5448228571428572,Short,Text,Morning,0,1.5500097732875753,-0.6210767142449454
5213,36,Male,Colombia,Intermediate,Unemployed,AI,Intermediate,Career Change,29,9,81.73,2.88,243.74,12,56.75,24,0.3103448275862069,0.6896551724137931,0.94,0.29,0.7017063054187193,Medium,Text,Afternoon,0,0.40951566127571304,2.4944256300333945
5214,32,Female,Mexico,Master,Student,Web Dev,Advanced,Career Change,45,44,35.61,4.59,120.64,7,45.45,75,0.9777777777777776,0.0222222222222222,0.55,0.66,0.6245533333333333,Long,Mixed,Afternoon,0,3.9545479850653282,-1.4720580443376152
5215,48,Male,Spain,Master,Employed,Web Dev,Advanced,Career Change,16,0,76.33,4.3,262.5,4,45.72,51,0.0,1.0,0.96,0.81,0.4303742857142857,Short,Mixed,Morning,1,-2.2854563532642396,1.0340060134709175
5216,64,Male,Argentina,Intermediate,Employed,Data Science,Intermediate,Upskill,7,6,48.22,3.63,205.45,11,47.07,81,0.8571428571428571,0.1428571428571429,0.42,0.48,0.6732971428571428,Medium,Text,Morning,0,1.505145419249882,1.171748211309286
5217,35,Other,Mexico,Intermediate,Employed,AI,Intermediate,Upskill,16,15,49.2,2.89,139.1,3,41.23,53,0.9375,0.0625,0.93,0.85,0.6299357142857144,Long,Text,Night,0,2.09594164427141,0.014127260994238314
5218,41,Female,Argentina,Intermediate,Student,AI,Beginner,Career Change,35,29,99.08,3.56,154.17,8,45.56,49,0.8285714285714286,0.1714285714285713,0.67,0.4,0.7521599999999999,Short,Text,Night,0,3.200318565980559,0.8859484049895252
5219,51,Male,Spain,Master,Student,AI,Intermediate,Hobby,36,14,14.1,3.45,69.51,7,85.86,56,0.3888888888888889,0.6111111111111112,0.98,0.96,0.4908666666666667,Long,Text,Afternoon,1,0.05249712898808474,-0.14838085468803475
5220,27,Female,Argentina,Basic,Student,Web Dev,Advanced,Hobby,4,0,78.75,2.54,21.62,6,69.89,69,0.0,1.0,0.74,0.2,0.4340714285714285,Medium,Video,Night,1,-2.4876033251073904,1.4335240234077098
5221,62,Other,Spain,Master,Student,Web Dev,Intermediate,Hobby,30,15,28.65,4.0,137.06,7,107.16,66,0.5,0.5,0.6,0.33,0.4773,Short,Text,Afternoon,0,0.28521044450851063,-0.3601232062440318
5222,62,Other,Mexico,Master,Student,Data Science,Advanced,Career Change,11,3,56.66,4.65,163.72,7,68.02,67,0.2727272727272727,0.7272727272727273,0.46,0.28,0.4371381818181818,Medium,Text,Night,1,-1.4035438389354693,0.54769701360243
5223,20,Female,Spain,Master,Employed,Data Science,Beginner,Hobby,36,16,22.25,3.18,286.59,13,68.58,21,0.4444444444444444,0.5555555555555556,0.57,0.68,0.5704047619047619,Medium,Mixed,Afternoon,0,0.6649574456506874,0.390822525328784
5224,24,Other,Argentina,Intermediate,Employed,Cybersecurity,Advanced,Hobby,48,21,12.35,4.58,86.84,9,10.35,11,0.4375,0.5625,0.35,0.15,0.4188071428571428,Long,Text,Morning,0,0.44422421269766144,-1.4338148218708267
5225,62,Female,Mexico,Master,Employed,Marketing,Intermediate,Upskill,21,6,86.13,4.68,11.05,13,21.17,39,0.2857142857142857,0.7142857142857143,0.6,0.53,0.6565457142857143,Long,Mixed,Night,1,-0.11005707567297034,2.3278375682175283
5226,40,Other,Chile,Basic,Student,Data Science,Beginner,Upskill,7,1,54.14,4.66,241.92,10,73.87,73,0.1428571428571428,0.8571428571428572,0.77,0.62,0.5194228571428572,Medium,Mixed,Afternoon,1,-1.6030276944881077,1.7637266456591807
5227,44,Female,Spain,Master,Unemployed,AI,Advanced,Career Change,33,3,24.77,2.52,28.76,1,94.56,60,0.0909090909090909,0.9090909090909092,0.4,0.99,0.1782412987012987,Short,Video,Night,1,-2.7527500217974556,-2.167277041978011
5228,51,Other,Spain,Master,Unemployed,Cybersecurity,Beginner,Upskill,4,2,72.91,3.82,41.25,13,55.12,14,0.5,0.5,0.92,0.92,0.7583914285714286,Short,Mixed,Afternoon,0,0.504382935175634,3.2365152535715107
5229,26,Other,Argentina,Basic,Employed,AI,Beginner,Upskill,47,34,22.36,4.19,256.32,6,53.54,72,0.723404255319149,0.276595744680851,0.08,0.16,0.4063127051671732,Long,Mixed,Night,0,1.8252720516404382,-2.715787411696744
5230,30,Female,Mexico,Intermediate,Unemployed,AI,Beginner,Upskill,26,11,25.62,3.36,54.64,3,72.39,82,0.4230769230769231,0.5769230769230769,0.85,0.99,0.4124487912087912,Medium,Mixed,Morning,1,-0.4479732261449067,-0.8461061771663412
5231,22,Female,Colombia,Basic,Employed,AI,Intermediate,Career Change,25,13,75.78,4.25,80.91,5,7.06,3,0.52,0.48,0.11,0.11,0.4367028571428571,Medium,Text,Morning,0,0.03600713875736471,-0.8493162644555087
5232,32,Female,Spain,Master,Student,Web Dev,Advanced,Career Change,35,25,16.76,4.04,203.24,12,25.87,89,0.7142857142857143,0.2857142857142857,0.1,0.81,0.5249485714285713,Medium,Mixed,Afternoon,0,1.72035184623713,-1.1490539377328546
5233,34,Male,Argentina,Master,Unemployed,Data Science,Beginner,Upskill,16,5,40.33,4.32,92.52,7,12.51,59,0.3125,0.6875,0.87,0.25,0.49841,Long,Text,Night,1,-0.8009769071462963,0.7602192364044552
5234,35,Other,Mexico,Master,Student,Data Science,Advanced,Career Change,16,8,28.51,3.17,169.94,12,53.05,62,0.5,0.5,0.47,0.54,0.5581628571428572,Long,Video,Afternoon,0,0.12524907663631402,0.76810493510212
5235,26,Male,Chile,University,Unemployed,Cybersecurity,Beginner,Upskill,2,1,42.73,4.78,32.8,7,34.44,20,0.5,0.5,0.78,0.14,0.54146,Short,Text,Morning,1,-0.4647979096427914,1.154718772027575
5236,63,Female,Spain,Intermediate,Unemployed,Data Science,Intermediate,Career Change,11,0,55.64,2.51,148.6,7,42.14,71,0.0,1.0,0.53,0.77,0.36728,Long,Mixed,Night,1,-2.650170193189265,0.48773256846850127
5237,21,Male,Chile,University,Unemployed,Cybersecurity,Beginner,Upskill,12,8,45.91,4.26,210.21,3,59.23,72,0.6666666666666666,0.3333333333333333,0.38,0.99,0.4321057142857143,Medium,Text,Afternoon,0,0.017050472919382508,-1.0323869380233182
5238,57,Male,Spain,Intermediate,Employed,AI,Intermediate,Upskill,18,2,29.18,3.51,144.0,11,78.3,51,0.1111111111111111,0.8888888888888888,0.32,0.59,0.391407619047619,Medium,Video,Morning,1,-2.0342111227783213,0.32116924485413006
