user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference
4112,62,Other,Spain,Basic,Student,AI,Beginner,Career Change,44,37,10.8,3.22,9.11,7,14.77,33,0.8409090909090909,0.15909090909090906,0.04,0.7,0.4318727272727273,Short,Text,Afternoon
4113,19,Other,Colombia,Master,Unemployed,Marketing,Intermediate,Career Change,25,4,10.83,4.26,123.15,1,101.42,62,0.16,0.84,0.79,0.84,0.24908857142857146,Medium,Mixed,Night
4114,43,Other,Mexico,University,Student,Data Science,Advanced,Hobby,32,10,25.74,4.39,152.62,1,59.83,37,0.3125,0.6875,0.26,0.62,0.21865857142857142,Short,Text,Night
4115,22,Male,Chile,University,Student,Marketing,Intermediate,Hobby,30,7,75.8,4.32,86.82,13,45.23,20,0.23333333333333334,0.7666666666666666,0.04,0.37,0.5081714285714286,Short,Video,Morning
4116,30,Male,Colombia,Master,Student,Marketing,Advanced,Hobby,39,36,52.14,4.62,122.01,10,73.49,42,0.9230769230769231,0.07692307692307687,0.21,0.85,0.6374887912087912,Medium,Text,Night
4117,27,Male,Colombia,Intermediate,Student,Web Dev,Intermediate,Career Change,8,7,43.2,3.21,169.09,6,83.25,87,0.875,0.125,0.35,0.94,0.5474714285714286,Medium,Mixed,Morning
4118,26,Female,Argentina,Intermediate,Student,Web Dev,Intermediate,Upskill,35,1,47.39,4.82,53.06,8,23.95,81,0.02857142857142857,0.9714285714285714,0.35,0.68,0.34478,Medium,Text,Night
4119,22,Male,Chile,Basic,Employed,Data Science,Beginner,Career Change,21,2,33.73,2.58,267.41,2,91.58,84,0.09523809523809523,0.9047619047619048,0.4,0.35,0.21888857142857143,Long,Text,Night
4120,53,Male,Spain,Master,Unemployed,Data Science,Intermediate,Hobby,24,0,56.49,3.3,276.81,6,65.44,37,0.0,1.0,0.34,0.8,0.3095514285714286,Long,Video,Night
4121,20,Male,Spain,University,Student,Data Science,Beginner,Career Change,10,4,35.75,3.38,198.68,1,27.81,52,0.4,0.6,0.59,0.74,0.3309285714285714,Medium,Text,Morning
4122,60,Female,Spain,Intermediate,Student,AI,Advanced,Upskill,22,6,30.7,4.4,220.44,4,52.96,69,0.2727272727272727,0.7272727272727273,0.07,0.5,0.2429324675324675,Short,Video,Night
4123,48,Female,Spain,Master,Student,Marketing,Intermediate,Hobby,34,12,34.27,4.26,278.88,11,75.51,75,0.35294117647058826,0.6470588235294117,0.72,0.82,0.5541366386554621,Short,Mixed,Morning
4124,38,Male,Spain,University,Unemployed,Marketing,Advanced,Upskill,45,43,66.86,3.8,137.85,13,115.58,80,0.9555555555555556,0.0444444444444444,0.61,0.5,0.8209580952380953,Long,Video,Morning
4125,36,Other,Spain,Intermediate,Student,Marketing,Advanced,Upskill,25,9,99.6,4.21,25.11,4,107.65,16,0.36,0.64,0.84,0.83,0.5609142857142858,Medium,Video,Morning
4126,57,Other,Mexico,Intermediate,Student,Web Dev,Intermediate,Upskill,16,14,60.05,2.93,257.85,13,116.96,54,0.875,0.125,0.3,0.65,0.7211714285714286,Short,Video,Morning
4127,37,Male,Chile,Intermediate,Employed,Cybersecurity,Intermediate,Upskill,2,1,56.92,2.8,205.49,13,99.27,27,0.5,0.5,0.29,0.85,0.6004114285714286,Medium,Video,Afternoon
4128,42,Female,Chile,Intermediate,Employed,Web Dev,Beginner,Hobby,48,15,94.0,3.06,168.28,6,43.92,35,0.3125,0.6875,0.44,0.37,0.4983214285714286,Medium,Mixed,Afternoon
4129,19,Female,Mexico,Basic,Student,Marketing,Advanced,Career Change,19,12,68.95,3.17,216.74,2,103.68,0,0.631578947368421,0.368421052631579,0.06,0.39,0.38223082706766914,Short,Mixed,Night
4130,26,Other,Argentina,Basic,Employed,Web Dev,Advanced,Upskill,24,16,46.53,3.08,34.02,13,47.35,28,0.6666666666666666,0.33333333333333337,0.35,0.41,0.6416314285714285,Long,Video,Afternoon
4131,28,Female,Spain,Intermediate,Employed,Web Dev,Beginner,Hobby,2,1,94.35,3.68,162.95,7,7.83,86,0.5,0.5,0.98,0.8,0.6847,Short,Text,Afternoon
4132,64,Other,Spain,Basic,Student,Marketing,Intermediate,Career Change,10,5,94.15,4.21,16.38,7,21.52,35,0.5,0.5,0.52,0.62,0.5923,Short,Mixed,Morning
4133,32,Male,Colombia,Master,Unemployed,Data Science,Beginner,Career Change,43,2,80.09,3.05,121.98,4,26.85,0,0.046511627906976744,0.9534883720930233,0.47,0.4,0.35384777408637874,Medium,Mixed,Afternoon
4134,37,Male,Spain,Basic,Employed,Marketing,Beginner,Upskill,30,13,42.64,2.55,227.12,4,102.74,48,0.43333333333333335,0.5666666666666667,0.98,0.71,0.4969942857142857,Medium,Mixed,Afternoon
4135,64,Other,Mexico,University,Employed,Marketing,Advanced,Hobby,31,4,96.21,2.69,122.12,8,83.94,72,0.12903225806451613,0.8709677419354839,0.31,0.53,0.4645582488479262,Medium,Video,Morning
4136,63,Female,Argentina,Intermediate,Unemployed,Cybersecurity,Beginner,Career Change,24,9,38.44,4.49,136.27,10,110.35,44,0.375,0.625,0.44,0.17,0.49166571428571426,Short,Mixed,Morning
4137,45,Female,Colombia,Master,Unemployed,Data Science,Intermediate,Hobby,24,12,53.1,4.34,9.32,9,55.55,42,0.5,0.5,0.84,0.58,0.6170571428571429,Long,Mixed,Afternoon
4138,23,Male,Colombia,University,Unemployed,Cybersecurity,Beginner,Upskill,10,9,10.31,4.86,80.43,11,62.93,24,0.9,0.09999999999999998,0.15,0.94,0.5563342857142858,Short,Text,Night
4139,64,Female,Spain,Master,Student,Web Dev,Intermediate,Career Change,37,35,61.58,4.14,226.12,7,66.75,51,0.9459459459459459,0.05405405405405406,0.76,0.73,0.7089437837837839,Short,Video,Morning
4140,58,Male,Argentina,Master,Unemployed,Data Science,Intermediate,Hobby,13,0,76.28,4.09,98.71,12,93.44,10,0.0,1.0,0.58,0.84,0.5257028571428571,Short,Text,Night
4141,27,Other,Spain,University,Employed,AI,Advanced,Hobby,15,1,91.41,4.49,241.41,8,57.47,80,0.06666666666666667,0.9333333333333333,0.68,0.44,0.5102485714285714,Long,Text,Afternoon
4142,42,Male,Mexico,Master,Employed,Marketing,Intermediate,Upskill,27,11,35.18,2.58,80.15,1,70.34,25,0.4074074074074074,0.5925925925925926,0.98,0.3,0.41001079365079357,Short,Text,Afternoon
4143,54,Male,Spain,University,Student,Marketing,Intermediate,Upskill,34,10,59.96,4.83,161.81,11,119.69,14,0.29411764705882354,0.7058823529411764,0.41,0.53,0.5258695798319328,Short,Mixed,Morning
4144,21,Other,Mexico,Intermediate,Student,Marketing,Advanced,Upskill,4,3,55.52,4.25,289.44,11,53.26,0,0.75,0.25,0.44,0.69,0.6597542857142857,Short,Mixed,Night
4145,46,Female,Chile,Master,Unemployed,Marketing,Advanced,Career Change,17,16,92.67,2.6,198.55,4,9.91,40,0.9411764705882353,0.05882352941176472,0.85,0.25,0.7234072268907564,Short,Text,Night
4146,48,Other,Spain,Basic,Unemployed,AI,Beginner,Career Change,49,15,24.7,4.33,195.63,11,110.47,84,0.30612244897959184,0.6938775510204082,0.95,0.52,0.5669510204081633,Short,Video,Afternoon
4147,19,Female,Colombia,University,Student,Marketing,Advanced,Hobby,33,17,50.47,4.51,156.33,8,90.02,6,0.5151515151515151,0.48484848484848486,0.63,0.75,0.552914025974026,Long,Video,Night
4148,57,Other,Chile,Basic,Student,Marketing,Intermediate,Upskill,49,22,72.68,4.97,32.04,2,9.86,70,0.4489795918367347,0.5510204081632653,0.11,0.69,0.3449110204081633,Long,Video,Morning
4149,55,Male,Chile,Intermediate,Unemployed,Web Dev,Beginner,Hobby,3,0,97.7,4.08,137.5,9,48.41,89,0.0,1.0,0.41,0.57,0.47025714285714293,Long,Text,Morning
4150,53,Male,Colombia,Master,Student,Web Dev,Intermediate,Hobby,13,2,36.34,2.64,275.33,13,92.79,86,0.15384615384615385,0.8461538461538461,0.53,0.98,0.5034052747252747,Medium,Text,Afternoon
4151,43,Female,Argentina,Basic,Employed,Cybersecurity,Intermediate,Hobby,32,28,39.89,4.24,166.64,9,24.43,88,0.875,0.125,0.19,0.85,0.5731371428571429,Long,Text,Afternoon
4152,29,Female,Colombia,Basic,Student,Cybersecurity,Beginner,Upskill,48,17,67.75,4.34,41.23,9,74.25,68,0.3541666666666667,0.6458333333333333,0.84,0.71,0.6026071428571429,Medium,Mixed,Morning
4153,20,Female,Colombia,University,Unemployed,Web Dev,Advanced,Upskill,28,3,74.51,4.78,27.66,11,113.66,12,0.10714285714285714,0.8928571428571429,0.21,0.39,0.4588771428571429,Short,Mixed,Night
4154,30,Other,Chile,University,Student,Marketing,Intermediate,Hobby,4,2,79.88,3.25,7.39,6,31.29,23,0.5,0.5,0.29,0.43,0.49633142857142853,Medium,Mixed,Afternoon
4155,44,Female,Argentina,Master,Unemployed,Data Science,Advanced,Career Change,12,1,53.79,3.75,186.68,12,22.71,34,0.08333333333333333,0.9166666666666666,0.48,0.69,0.4857228571428571,Short,Text,Night
4156,24,Female,Colombia,Basic,Unemployed,Web Dev,Advanced,Career Change,10,8,79.16,4.25,79.14,8,104.77,59,0.8,0.19999999999999996,0.6,0.93,0.6897485714285714,Long,Text,Afternoon
4157,39,Female,Mexico,Master,Student,Web Dev,Beginner,Upskill,3,1,89.29,3.38,65.01,8,45.97,76,0.3333333333333333,0.6666666666666667,0.37,0.13,0.5240085714285714,Short,Mixed,Morning
4158,37,Other,Spain,University,Student,Cybersecurity,Advanced,Career Change,28,24,59.93,4.13,154.21,2,37.82,4,0.8571428571428571,0.1428571428571429,0.66,0.87,0.5518599999999999,Short,Text,Afternoon
4159,34,Male,Chile,University,Employed,Cybersecurity,Advanced,Upskill,12,8,13.65,3.65,160.77,2,11.83,51,0.6666666666666666,0.33333333333333337,0.61,0.58,0.3921571428571428,Short,Mixed,Night
4160,18,Female,Colombia,Basic,Employed,AI,Beginner,Career Change,19,6,71.63,3.34,138.36,6,6.28,50,0.3157894736842105,0.6842105263157895,0.62,0.85,0.49056827067669173,Medium,Video,Morning
4161,61,Male,Spain,Basic,Unemployed,Data Science,Intermediate,Career Change,14,10,71.99,3.37,127.21,2,58.69,74,0.7142857142857143,0.2857142857142857,0.21,0.23,0.44312285714285715,Short,Text,Afternoon
4162,25,Other,Mexico,Intermediate,Student,AI,Advanced,Upskill,19,17,62.51,2.94,116.33,8,74.98,50,0.8947368421052632,0.10526315789473684,0.85,0.67,0.7348696240601503,Long,Video,Night
4163,48,Other,Colombia,Master,Employed,Data Science,Beginner,Upskill,30,2,40.02,3.15,90.92,6,16.29,0,0.06666666666666667,0.9333333333333333,0.43,0.61,0.3146114285714286,Short,Video,Afternoon
4164,49,Female,Spain,Master,Student,Marketing,Intermediate,Hobby,31,0,54.25,2.65,158.97,1,65.71,28,0.0,1.0,1.0,0.48,0.3299285714285714,Long,Mixed,Morning
4165,29,Female,Colombia,University,Employed,Web Dev,Beginner,Upskill,4,2,92.33,2.65,34.54,4,45.08,71,0.5,0.5,0.33,0.96,0.4863742857142857,Long,Mixed,Night
4166,50,Male,Argentina,Basic,Student,Data Science,Beginner,Hobby,7,5,99.75,4.7,96.46,10,86.46,39,0.7142857142857143,0.2857142857142857,0.73,0.41,0.7740714285714286,Short,Video,Morning
4167,34,Other,Argentina,Intermediate,Employed,AI,Advanced,Upskill,31,6,70.24,4.63,146.08,1,82.43,67,0.1935483870967742,0.8064516129032258,0.19,0.15,0.2579730875576037,Short,Mixed,Morning
4168,49,Female,Argentina,University,Unemployed,AI,Advanced,Career Change,19,2,69.36,4.03,161.7,13,37.18,13,0.10526315789473684,0.8947368421052632,0.36,0.33,0.5208703759398496,Short,Mixed,Night
4169,28,Other,Colombia,Master,Unemployed,AI,Intermediate,Hobby,14,6,54.03,3.44,105.46,9,28.93,41,0.42857142857142855,0.5714285714285714,0.39,0.49,0.5074885714285714,Medium,Mixed,Night
4170,45,Male,Argentina,Master,Student,Web Dev,Intermediate,Upskill,12,3,74.22,2.89,159.4,8,36.87,60,0.25,0.75,0.75,0.34,0.5448685714285714,Medium,Video,Afternoon
4171,19,Female,Argentina,University,Employed,Cybersecurity,Intermediate,Career Change,3,2,61.67,4.9,225.41,13,36.91,84,0.6666666666666666,0.33333333333333337,0.25,0.59,0.6519114285714286,Short,Video,Morning
4172,49,Other,Chile,Intermediate,Employed,Data Science,Beginner,Career Change,46,36,92.99,3.4,280.12,5,11.52,20,0.782608695652174,0.21739130434782605,0.58,0.51,0.6439054658385093,Short,Mixed,Morning
4173,31,Other,Spain,Basic,Student,Cybersecurity,Beginner,Career Change,23,19,20.25,4.69,206.47,4,40.86,78,0.8260869565217391,0.17391304347826086,0.6,0.86,0.4940403726708074,Medium,Mixed,Morning
4174,23,Other,Spain,Master,Student,AI,Beginner,Career Change,15,14,21.82,4.93,86.13,6,38.08,74,0.9333333333333333,0.06666666666666665,0.06,0.21,0.46421142857142855,Long,Video,Morning
4175,39,Other,Spain,Master,Employed,AI,Intermediate,Hobby,30,13,38.35,4.5,283.88,2,28.02,68,0.43333333333333335,0.5666666666666667,0.39,0.78,0.3275571428571429,Long,Text,Afternoon
4176,33,Female,Colombia,Intermediate,Student,Cybersecurity,Advanced,Career Change,45,11,56.04,4.56,18.76,7,47.72,88,0.24444444444444444,0.7555555555555555,0.0,0.38,0.33541333333333334,Medium,Video,Morning
4177,61,Female,Chile,Master,Employed,AI,Advanced,Upskill,35,18,30.26,4.33,224.87,5,76.39,77,0.5142857142857142,0.48571428571428577,0.2,0.92,0.36194857142857145,Medium,Mixed,Night
4178,47,Other,Chile,Master,Unemployed,Web Dev,Intermediate,Upskill,47,11,21.99,2.83,279.33,9,53.5,34,0.23404255319148937,0.7659574468085106,0.39,0.19,0.38504990881458967,Long,Video,Night
4179,63,Other,Colombia,Intermediate,Employed,Web Dev,Advanced,Upskill,33,3,59.61,3.72,20.99,2,39.27,86,0.09090909090909091,0.9090909090909091,0.4,0.9,0.26934987012987016,Medium,Text,Afternoon
4180,27,Other,Argentina,Basic,Employed,Data Science,Advanced,Career Change,5,1,80.86,3.79,276.0,13,113.9,48,0.2,0.8,0.24,0.15,0.5482914285714287,Medium,Video,Night
4181,53,Female,Colombia,Master,Employed,Web Dev,Advanced,Hobby,8,3,36.56,4.98,90.9,9,76.23,4,0.375,0.625,0.32,0.93,0.4424771428571429,Short,Video,Morning
4182,56,Female,Mexico,Master,Unemployed,AI,Advanced,Upskill,35,9,17.3,4.39,231.68,9,68.3,53,0.2571428571428571,0.7428571428571429,0.58,0.73,0.4206,Medium,Video,Night
4183,41,Female,Mexico,University,Student,Cybersecurity,Beginner,Upskill,22,9,92.2,3.62,270.95,7,44.07,20,0.4090909090909091,0.5909090909090908,0.46,0.76,0.5491272727272728,Medium,Text,Afternoon
4184,36,Female,Mexico,Master,Student,Data Science,Intermediate,Upskill,25,22,28.86,4.55,285.7,13,63.37,75,0.88,0.12,0.11,0.41,0.6222914285714286,Short,Mixed,Night
4185,56,Female,Colombia,Intermediate,Unemployed,Web Dev,Advanced,Career Change,41,38,13.02,2.65,81.93,13,14.59,71,0.926829268292683,0.07317073170731703,0.2,0.92,0.6226602090592335,Medium,Video,Morning
4186,54,Other,Spain,Basic,Student,AI,Intermediate,Upskill,25,1,51.02,3.25,78.49,6,59.16,86,0.04,0.96,0.16,0.2,0.27461142857142856,Short,Text,Night
4187,59,Male,Mexico,Basic,Unemployed,Cybersecurity,Beginner,Upskill,23,8,75.03,3.57,192.58,11,31.9,13,0.34782608695652173,0.6521739130434783,0.85,0.99,0.6601221118012421,Medium,Video,Morning
4188,53,Female,Mexico,University,Employed,Cybersecurity,Beginner,Career Change,39,11,95.52,2.74,231.58,12,64.58,29,0.28205128205128205,0.717948717948718,0.87,0.59,0.7067982417582417,Medium,Mixed,Morning
4189,43,Male,Mexico,Master,Student,Cybersecurity,Intermediate,Upskill,3,0,20.17,4.93,262.59,13,56.18,87,0.0,1.0,0.66,0.76,0.45091142857142863,Short,Text,Night
4190,37,Male,Argentina,University,Employed,Data Science,Intermediate,Hobby,9,7,40.58,4.34,49.25,8,28.31,32,0.7777777777777778,0.2222222222222222,0.16,0.38,0.5179219047619047,Medium,Video,Afternoon
4191,18,Male,Spain,Master,Unemployed,Data Science,Advanced,Career Change,16,4,51.59,4.41,11.54,8,116.15,59,0.25,0.75,0.72,0.12,0.4936085714285714,Long,Mixed,Night
4192,25,Male,Chile,Basic,Unemployed,AI,Advanced,Hobby,7,3,18.29,3.01,233.14,8,15.64,31,0.42857142857142855,0.5714285714285714,0.55,0.65,0.44658,Short,Video,Night
4193,42,Male,Spain,Master,Student,Web Dev,Beginner,Career Change,41,15,54.44,4.81,162.5,13,81.12,61,0.36585365853658536,0.6341463414634146,0.87,0.12,0.6712075261324042,Short,Mixed,Afternoon
4194,46,Female,Chile,Master,Student,AI,Beginner,Upskill,1,0,44.55,4.01,111.25,6,111.24,38,0.0,1.0,0.83,0.33,0.38367142857142855,Long,Video,Morning
4195,22,Other,Spain,Basic,Student,Marketing,Beginner,Hobby,22,7,35.97,3.11,84.25,13,100.51,88,0.3181818181818182,0.6818181818181819,0.61,0.36,0.567965974025974,Short,Text,Morning
4196,49,Female,Argentina,University,Unemployed,Data Science,Beginner,Career Change,41,31,97.57,3.71,177.47,6,35.31,84,0.7560975609756098,0.24390243902439024,0.23,0.97,0.5965406968641114,Medium,Mixed,Night
4197,34,Other,Mexico,Basic,Unemployed,AI,Intermediate,Career Change,39,5,85.39,4.0,54.72,4,21.2,68,0.1282051282051282,0.8717948717948718,0.93,0.94,0.4809558241758242,Long,Video,Afternoon
4198,61,Female,Colombia,University,Employed,Marketing,Intermediate,Upskill,38,30,65.91,3.54,169.56,13,64.34,61,0.7894736842105263,0.21052631578947367,0.85,0.88,0.8172335338345865,Long,Text,Morning
4199,18,Male,Argentina,Intermediate,Student,AI,Beginner,Career Change,13,8,85.3,5.0,116.26,9,55.78,39,0.6153846153846154,0.3846153846153846,0.4,0.74,0.6280725274725275,Short,Mixed,Afternoon
4200,58,Male,Spain,Basic,Unemployed,Cybersecurity,Advanced,Hobby,1,0,16.55,4.5,208.94,9,75.52,57,0.0,1.0,0.23,0.34,0.2719571428571429,Long,Mixed,Night
4201,27,Other,Argentina,Master,Unemployed,Web Dev,Beginner,Hobby,10,9,28.96,3.91,64.14,11,72.49,50,0.9,0.09999999999999998,0.65,0.57,0.6936342857142858,Medium,Video,Afternoon
4202,40,Male,Chile,Basic,Employed,Web Dev,Beginner,Career Change,9,0,71.25,2.79,77.66,8,104.41,37,0.0,1.0,0.63,0.27,0.43992857142857145,Short,Text,Morning
4203,56,Male,Mexico,University,Employed,Cybersecurity,Beginner,Career Change,31,28,45.0,3.11,205.3,4,13.96,78,0.9032258064516129,0.09677419354838712,0.62,0.13,0.5706820276497696,Medium,Video,Night
4204,32,Female,Argentina,University,Employed,Cybersecurity,Advanced,Hobby,11,5,58.9,3.7,118.98,1,59.63,86,0.45454545454545453,0.5454545454545454,0.71,0.24,0.4175922077922078,Medium,Text,Night
4205,35,Other,Spain,Intermediate,Employed,Web Dev,Beginner,Upskill,23,8,13.04,3.09,12.6,1,42.11,61,0.34782608695652173,0.6521739130434783,0.99,0.88,0.34985639751552794,Medium,Video,Night
4206,48,Male,Mexico,University,Student,Cybersecurity,Intermediate,Career Change,38,27,70.68,3.65,227.61,9,60.25,6,0.7105263157894737,0.2894736842105263,0.07,0.6,0.561375037593985,Long,Video,Afternoon
4207,30,Male,Spain,Basic,Unemployed,Cybersecurity,Advanced,Upskill,32,6,40.07,4.1,223.42,12,89.96,41,0.1875,0.8125,0.92,0.9,0.5775328571428571,Long,Mixed,Afternoon
4208,46,Female,Argentina,Basic,Unemployed,Data Science,Intermediate,Career Change,36,6,74.22,3.5,147.08,4,38.74,3,0.16666666666666666,0.8333333333333334,0.79,0.68,0.44215428571428567,Short,Mixed,Night
4209,19,Male,Colombia,Basic,Employed,Marketing,Advanced,Career Change,41,23,13.39,3.77,149.16,8,22.25,50,0.5609756097560976,0.4390243902439024,0.32,0.77,0.43050125435540065,Short,Text,Night
4210,42,Male,Spain,Master,Employed,Web Dev,Beginner,Career Change,28,24,57.78,3.24,213.2,11,47.82,11,0.8571428571428571,0.1428571428571429,0.02,0.58,0.6124171428571428,Long,Text,Night
4211,24,Female,Chile,Master,Student,Data Science,Intermediate,Hobby,21,2,95.29,3.4,275.64,5,74.04,83,0.09523809523809523,0.9047619047619048,0.96,0.84,0.5182942857142857,Medium,Mixed,Afternoon
4212,19,Other,Argentina,Basic,Student,AI,Beginner,Career Change,22,8,37.77,3.72,220.98,1,86.85,7,0.36363636363636365,0.6363636363636364,0.54,0.69,0.3140594805194805,Long,Mixed,Night
4213,37,Male,Spain,Basic,Unemployed,Data Science,Advanced,Career Change,1,0,72.01,3.71,161.26,6,46.15,18,0.0,1.0,0.76,0.4,0.4245914285714286,Medium,Text,Morning
4214,62,Other,Mexico,University,Unemployed,Marketing,Advanced,Hobby,10,0,16.86,4.55,46.84,12,86.33,31,0.0,1.0,0.86,0.58,0.46286285714285713,Short,Video,Morning
4215,27,Other,Colombia,Master,Unemployed,Data Science,Advanced,Upskill,35,15,60.68,3.95,133.02,13,36.96,5,0.42857142857142855,0.5714285714285714,0.36,0.41,0.6005028571428572,Short,Text,Morning
4216,20,Female,Chile,Master,Unemployed,Web Dev,Beginner,Upskill,44,13,33.07,3.38,179.28,9,44.58,6,0.29545454545454547,0.7045454545454546,0.84,0.87,0.5156335064935065,Long,Video,Morning
4217,56,Other,Colombia,Intermediate,Unemployed,Marketing,Beginner,Upskill,1,0,81.93,3.2,193.44,6,80.01,33,0.0,1.0,0.86,0.42,0.4644314285714286,Long,Video,Afternoon
4218,63,Male,Chile,Intermediate,Employed,Marketing,Intermediate,Upskill,12,8,72.94,4.81,150.93,6,100.76,59,0.6666666666666666,0.33333333333333337,0.56,0.12,0.5864514285714285,Long,Mixed,Afternoon
4219,21,Other,Argentina,Intermediate,Unemployed,Cybersecurity,Intermediate,Upskill,6,4,51.78,3.07,169.39,8,113.1,84,0.6666666666666666,0.33333333333333337,0.95,0.47,0.6649885714285714,Long,Text,Morning
4220,32,Female,Colombia,University,Unemployed,Marketing,Advanced,Career Change,27,24,73.7,3.99,186.22,7,70.42,79,0.8888888888888888,0.11111111111111116,0.94,0.53,0.7520666666666667,Long,Video,Afternoon
4221,20,Other,Colombia,Basic,Unemployed,Data Science,Beginner,Career Change,35,14,84.38,4.42,86.61,10,75.19,41,0.4,0.6,0.31,0.52,0.5650457142857143,Medium,Video,Night
4222,37,Male,Colombia,Basic,Employed,AI,Advanced,Hobby,38,8,12.39,3.39,41.65,3,103.82,59,0.21052631578947367,0.7894736842105263,0.21,0.7,0.19422360902255636,Medium,Mixed,Morning
4223,37,Other,Chile,University,Employed,Web Dev,Advanced,Upskill,11,8,21.25,2.56,178.23,13,116.79,55,0.7272727272727273,0.2727272727272727,0.29,0.39,0.5972532467532468,Medium,Mixed,Morning
4224,19,Male,Spain,Master,Student,Cybersecurity,Advanced,Upskill,45,0,56.53,3.93,201.51,2,99.9,75,0.0,1.0,0.01,0.71,0.15791714285714287,Medium,Mixed,Afternoon
4225,52,Female,Chile,Master,Unemployed,Marketing,Intermediate,Upskill,2,1,87.88,2.84,165.08,11,95.19,18,0.5,0.5,0.93,0.57,0.7474742857142858,Long,Text,Night
4226,25,Female,Spain,Master,Student,Marketing,Beginner,Upskill,18,13,33.8,2.8,82.88,8,17.88,0,0.7222222222222222,0.2777777777777778,0.14,0.76,0.48369523809523807,Medium,Video,Morning
4227,49,Male,Spain,University,Unemployed,Data Science,Intermediate,Upskill,18,13,83.91,3.88,65.62,4,6.41,76,0.7222222222222222,0.2777777777777778,0.19,0.63,0.5082009523809524,Long,Text,Night
